ticker,sector,earn_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,return_dollar,eps_reported,eps_estimate,surprise_pct,spy_bull_regime,year
RCL,Consumer Discretionary,2025-01-28,2025-01-30,264.808,2025-02-20,239.5194,hard_stop,21,-9.55,-1050.48,1.63,1.5,9.0,True,2025
RCL,Consumer Discretionary,2025-04-29,2025-05-01,215.8659,2025-06-12,262.6176,time,42,21.66,2382.36,2.71,2.53,7.02,False,2025
RCL,Consumer Discretionary,2025-07-29,2025-07-31,330.009,2025-08-08,297.9094,hard_stop,8,-9.73,-1069.96,4.38,4.08,7.33,True,2025
RCL,Consumer Discretionary,2025-10-28,2025-10-30,274.5854,2025-11-06,251.3687,hard_stop,7,-8.46,-930.07,5.75,5.68,1.24,True,2025
SPGI,Financials,2025-02-11,2025-02-13,531.5648,2025-03-10,484.5531,hard_stop,25,-8.84,-972.84,2.85,2.6,9.61,True,2025
SPGI,Financials,2025-04-29,2025-05-01,494.9805,2025-06-12,502.83,time,42,1.59,174.44,4.37,4.21,3.9,False,2025
SPGI,Financials,2025-07-31,2025-08-04,545.8897,2025-09-15,541.6635,time,42,-0.77,-85.16,4.43,4.22,4.88,True,2025
SPGI,Financials,2025-10-30,2025-11-03,487.6256,2025-12-15,498.4713,time,42,2.22,244.66,4.73,4.41,7.28,True,2025
CRM,Information Technology,2025-02-26,2025-02-28,293.3069,2025-03-13,269.3039,hard_stop,13,-8.18,-900.19,2.78,2.61,6.43,True,2025
CRM,Information Technology,2025-05-28,2025-05-30,266.0942,2025-07-11,256.5645,time,42,-3.58,-393.94,2.58,2.55,1.31,True,2025
CRM,Information Technology,2025-09-03,2025-09-05,243.4018,2025-10-17,242.0828,time,42,-0.54,-59.61,1.96,1.81,8.4,True,2025
CRM,Information Technology,2025-12-03,2025-12-05,249.801,2026-01-16,226.5434,time,42,-9.31,-1024.15,3.25,2.86,13.55,True,2025
SNDK,Information Technology,2025-05-07,2025-05-09,37.96,2025-05-19,38.78,trail_stop,10,2.16,237.62,-0.3,-0.39,22.38,False,2025
SNDK,Information Technology,2025-08-14,2025-08-18,44.25,2025-09-25,94.29,trail_stop,38,113.08,12439.32,0.29,0.03,771.13,True,2025
SNDK,Information Technology,2025-11-06,2025-11-10,247.0,2025-11-13,243.57,trail_stop,3,-1.39,-152.75,1.22,0.89,36.89,True,2025
SBAC,Real Estate,2025-02-24,2025-02-26,210.7839,2025-04-09,206.2602,time,42,-2.15,-236.08,2.33,2.31,0.9,True,2025
SBAC,Real Estate,2025-11-03,2025-11-05,192.8022,2025-12-17,188.5185,time,42,-2.22,-244.4,2.2,2.17,1.18,True,2025
SLB,Energy,2025-01-17,2025-01-22,41.8023,2025-03-04,37.9209,hard_stop,41,-9.29,-1021.37,0.92,0.9,2.01,True,2025
SLB,Energy,2025-07-18,2025-07-22,32.9172,2025-09-02,35.1287,time,42,6.72,739.0,0.74,0.73,1.87,True,2025
STX,Information Technology,2025-04-29,2025-05-01,90.8293,2025-06-12,124.4658,time,42,37.03,4073.59,1.9,1.74,9.21,False,2025
STX,Information Technology,2025-07-29,2025-07-31,147.1904,2025-09-11,195.3375,time,42,32.71,3598.18,2.24,2.11,6.1,True,2025
STX,Information Technology,2025-10-28,2025-10-30,257.0858,2025-11-13,261.4169,trail_stop,14,1.68,185.32,2.61,2.4,8.76,True,2025
SRE,Utilities,2025-05-08,2025-05-12,73.8864,2025-06-23,73.5468,time,42,-0.46,-50.56,1.44,1.32,9.33,True,2025
SRE,Utilities,2025-08-07,2025-08-11,80.0184,2025-09-22,80.6253,time,42,0.76,83.43,0.89,0.85,4.77,True,2025
SRE,Utilities,2025-11-05,2025-11-07,91.7563,2025-12-19,86.3381,time,42,-5.91,-649.56,1.11,0.91,21.74,True,2025
NOW,Information Technology,2025-04-23,2025-04-25,188.8,2025-06-06,206.042,time,42,9.13,1004.57,0.81,0.77,5.36,False,2025
NOW,Information Technology,2025-07-23,2025-07-25,200.024,2025-08-01,182.874,hard_stop,7,-8.57,-943.14,0.82,0.71,14.63,True,2025
NOW,Information Technology,2025-10-29,2025-10-31,188.642,2025-11-06,171.754,hard_stop,6,-8.95,-984.76,0.96,0.85,13.0,True,2025
SHW,Materials,2025-01-30,2025-02-03,347.6462,2025-03-17,338.3421,time,42,-2.68,-294.39,2.09,2.06,1.62,True,2025
SHW,Materials,2025-04-29,2025-05-01,349.355,2025-06-12,352.9042,time,42,1.02,111.75,2.25,2.16,4.13,False,2025
SHW,Materials,2025-10-28,2025-10-30,344.6232,2025-12-11,327.7237,time,42,-4.9,-539.41,3.59,3.44,4.38,True,2025
SPG,Real Estate,2025-05-12,2025-05-14,153.2215,2025-06-25,151.903,time,42,-0.86,-94.66,1.45,1.44,1.13,True,2025
SWKS,Information Technology,2025-02-05,2025-02-07,61.9973,2025-03-13,63.8277,trail_stop,34,2.95,324.77,1.6,1.57,1.75,True,2025
SWKS,Information Technology,2025-05-07,2025-05-09,64.7682,2025-06-20,69.2188,time,42,6.87,755.88,1.24,1.2,3.09,False,2025
SWKS,Information Technology,2025-08-05,2025-08-07,65.505,2025-09-18,74.6112,time,42,13.9,1529.16,1.33,1.24,7.01,True,2025
SJM,Consumer Staples,2025-02-27,2025-03-03,104.6893,2025-04-14,112.0857,time,42,7.07,777.15,2.61,2.37,10.34,True,2025
SJM,Consumer Staples,2025-06-10,2025-06-12,92.1491,2025-07-24,104.2821,time,42,13.17,1448.33,2.31,2.25,2.8,True,2025
SW,Materials,2025-05-01,2025-05-05,38.8024,2025-05-30,42.0464,trail_stop,25,8.36,919.64,0.73,0.62,17.48,False,2025
SNA,Industrials,2025-02-06,2025-02-10,327.4781,2025-03-24,326.1938,time,42,-0.39,-43.14,4.82,4.81,0.21,True,2025
SNA,Industrials,2025-07-17,2025-07-21,329.2642,2025-09-02,316.8718,time,43,-3.76,-414.0,4.72,4.63,1.98,True,2025
SNA,Industrials,2025-10-16,2025-10-20,333.7513,2025-12-01,334.0471,time,42,0.09,9.75,4.71,4.66,1.17,True,2025
SOLV,Health Care,2025-05-08,2025-05-12,71.56,2025-06-23,73.25,time,42,2.36,259.78,0.78,0.73,7.59,True,2025
SOLV,Health Care,2025-08-07,2025-08-11,73.17,2025-09-22,73.76,time,42,0.81,88.7,1.69,1.45,16.25,True,2025
SOLV,Health Care,2025-11-06,2025-11-10,71.25,2025-12-22,80.78,time,42,13.38,1471.3,1.5,1.43,4.73,True,2025
SO,Utilities,2025-05-01,2025-05-05,87.673,2025-06-16,86.1252,time,42,-1.77,-194.2,1.23,1.19,3.02,False,2025
SO,Utilities,2025-07-31,2025-08-04,92.1096,2025-09-15,90.068,time,42,-2.22,-243.81,0.92,0.88,4.65,True,2025
SO,Utilities,2025-10-30,2025-11-03,91.327,2025-12-10,82.7397,hard_stop,37,-9.4,-1034.32,1.6,1.51,6.04,True,2025
LUV,Industrials,2025-01-30,2025-02-03,29.3983,2025-03-17,31.4939,time,42,7.13,784.09,0.56,0.46,21.53,True,2025
LUV,Industrials,2025-04-23,2025-04-25,25.8577,2025-06-06,32.8171,time,42,26.91,2960.58,-0.13,-0.19,32.18,False,2025
LUV,Industrials,2025-10-22,2025-10-24,31.7737,2025-12-05,37.5237,time,42,18.1,1990.64,0.1,-0.03,433.33,True,2025
SWK,Industrials,2025-02-05,2025-02-07,81.1501,2025-03-21,75.9185,time,42,-6.45,-709.14,1.49,1.27,17.3,True,2025
SWK,Industrials,2025-04-30,2025-05-02,57.4733,2025-05-21,63.4372,trail_stop,19,10.38,1141.46,0.75,0.66,13.85,False,2025
SWK,Industrials,2025-07-29,2025-07-31,65.1408,2025-09-11,77.7345,time,42,19.33,2126.62,1.08,0.42,159.66,True,2025
SWK,Industrials,2025-11-04,2025-11-06,68.4087,2025-11-17,62.2404,hard_stop,11,-9.02,-991.86,1.43,1.19,20.02,True,2025
SBUX,Consumer Discretionary,2025-01-28,2025-01-30,104.8858,2025-03-11,96.3415,hard_stop,40,-8.15,-896.1,0.69,0.67,3.46,True,2025
STT,Financials,2025-01-17,2025-01-22,95.1083,2025-03-05,89.2539,time,42,-6.16,-677.11,2.6,2.44,6.51,True,2025
STT,Financials,2025-04-17,2025-04-22,79.9403,2025-06-03,94.3662,time,42,18.05,1985.03,2.04,2.01,1.7,False,2025
STT,Financials,2025-07-15,2025-07-17,102.5797,2025-08-28,112.9063,time,42,10.07,1107.35,2.53,2.36,7.06,True,2025
STT,Financials,2025-10-17,2025-10-21,113.562,2025-12-02,117.4602,time,42,3.43,377.6,2.78,2.61,6.36,True,2025
STLD,Materials,2025-01-22,2025-01-24,124.504,2025-03-07,122.863,time,42,-1.32,-144.99,1.36,1.28,6.34,True,2025
STLD,Materials,2025-04-22,2025-04-24,120.1144,2025-05-23,123.6466,trail_stop,29,2.94,323.48,1.44,1.41,2.31,False,2025
STLD,Materials,2025-10-20,2025-10-22,151.9727,2025-12-03,170.471,time,42,12.17,1338.94,2.74,2.63,4.16,True,2025
STE,Health Care,2025-05-14,2025-05-16,244.7988,2025-06-27,237.5654,time,42,-2.95,-325.03,2.74,2.6,5.44,True,2025
STE,Health Care,2025-08-06,2025-08-08,237.3763,2025-09-19,248.1489,time,42,4.54,499.2,2.34,2.26,3.37,True,2025
STE,Health Care,2025-11-05,2025-11-07,258.9116,2025-12-19,253.6948,time,42,-2.01,-221.64,2.47,2.35,5.05,True,2025
SYK,Health Care,2025-01-28,2025-01-30,389.4843,2025-03-13,359.3553,time,42,-7.74,-850.92,4.01,3.87,3.49,True,2025
SYK,Health Care,2025-05-01,2025-05-05,374.2398,2025-06-16,373.5168,time,42,-0.19,-21.25,2.84,2.73,4.01,False,2025
SYK,Health Care,2025-07-31,2025-08-04,376.0427,2025-09-15,374.3058,time,42,-0.46,-50.81,3.13,3.07,1.95,True,2025
SMCI,Information Technology,2025-02-25,2025-02-27,49.07,2025-02-27,42.95,hard_stop,0,-12.47,-1371.92,0.6,0.59,1.92,True,2025
SMCI,Information Technology,2025-05-06,2025-05-08,32.93,2025-05-20,42.77,trail_stop,12,29.88,3286.97,0.31,0.3,3.78,False,2025
SYF,Financials,2025-04-22,2025-04-24,48.584,2025-05-23,55.8084,trail_stop,29,14.87,1635.7,1.89,1.72,9.81,False,2025
SYF,Financials,2025-07-22,2025-07-24,70.8179,2025-09-04,75.927,time,42,7.21,793.59,2.5,1.79,39.29,True,2025
SYF,Financials,2025-10-15,2025-10-17,69.7529,2025-11-28,76.735,time,42,10.01,1101.08,2.86,2.22,28.94,True,2025
SNPS,Information Technology,2025-02-26,2025-02-28,462.29,2025-04-03,417.76,hard_stop,34,-9.63,-1059.57,3.03,2.79,8.57,True,2025
SNPS,Information Technology,2025-05-28,2025-05-30,450.36,2025-07-11,559.28,time,42,24.19,2660.36,3.67,3.4,7.99,True,2025
SNPS,Information Technology,2025-12-10,2025-12-12,476.24,2026-01-23,501.39,time,42,5.28,580.91,2.9,2.88,0.73,True,2025
SYY,Consumer Staples,2025-01-28,2025-01-30,69.7074,2025-03-13,70.1515,time,42,0.64,70.08,0.93,0.92,0.75,True,2025
TMUS,Communication Services,2025-01-29,2025-01-31,229.7927,2025-03-14,251.6799,time,42,9.52,1047.72,2.57,2.28,12.61,True,2025
TMUS,Communication Services,2025-04-24,2025-04-28,227.7979,2025-06-09,234.8163,time,42,3.08,338.9,2.64,2.48,6.64,False,2025
TMUS,Communication Services,2025-07-23,2025-07-25,244.9905,2025-09-05,250.3103,time,42,2.17,238.86,2.84,2.67,6.29,True,2025
TMUS,Communication Services,2025-10-23,2025-10-27,214.8771,2025-12-08,203.4617,time,42,-5.31,-584.38,2.41,2.4,0.39,True,2025
TROW,Financials,2025-05-02,2025-05-06,86.0828,2025-06-17,88.0719,time,42,2.31,254.17,2.15,2.05,5.13,False,2025
TROW,Financials,2025-08-01,2025-08-05,102.0934,2025-09-16,100.9315,time,42,-1.14,-125.18,2.24,2.13,4.94,True,2025
TROW,Financials,2025-10-31,2025-11-04,98.3325,2025-12-16,102.395,time,42,4.13,454.46,2.81,2.54,10.5,True,2025
TTWO,Communication Services,2025-02-06,2025-02-10,210.01,2025-03-24,213.51,time,42,1.67,183.32,0.73,0.56,29.71,True,2025
TTWO,Communication Services,2025-05-15,2025-05-19,226.74,2025-06-30,242.85,time,42,7.11,781.56,1.3,1.09,18.88,True,2025
TTWO,Communication Services,2025-08-07,2025-08-11,219.36,2025-09-22,251.64,time,42,14.72,1618.71,0.61,0.27,128.1,True,2025
TPR,Consumer Discretionary,2025-02-06,2025-02-10,78.1948,2025-03-04,79.7651,trail_stop,22,2.01,220.91,2.0,1.75,14.42,True,2025
TPR,Consumer Discretionary,2025-05-08,2025-05-12,82.1013,2025-06-23,84.9013,time,42,3.41,375.14,1.03,0.88,17.05,True,2025
TPR,Consumer Discretionary,2025-08-14,2025-08-18,99.4558,2025-09-25,107.138,trail_stop,38,7.72,849.67,1.04,1.02,2.1,True,2025
TPR,Consumer Discretionary,2025-11-06,2025-11-10,104.2061,2025-12-22,128.6252,time,42,23.43,2577.68,1.38,1.27,8.91,True,2025
TRGP,Energy,2025-08-07,2025-08-11,162.3908,2025-09-22,162.499,time,42,0.07,7.33,2.02,1.98,2.2,True,2025
TRGP,Energy,2025-11-05,2025-11-07,167.5091,2025-12-19,177.1524,time,42,5.76,633.25,2.2,2.13,3.06,True,2025
TGT,Consumer Staples,2025-03-04,2025-03-06,108.9137,2025-03-13,98.9866,hard_stop,7,-9.11,-1002.61,2.41,2.25,7.05,True,2025
TGT,Consumer Staples,2025-08-20,2025-08-22,94.5022,2025-09-15,85.7667,hard_stop,24,-9.24,-1016.81,2.05,2.04,0.37,True,2025
TGT,Consumer Staples,2025-11-19,2025-11-21,82.8075,2026-01-02,98.5668,time,42,19.03,2093.44,1.78,1.71,4.09,True,2025
TEL,Information Technology,2025-04-23,2025-04-25,140.9925,2025-06-06,162.9353,time,42,15.56,1711.94,2.1,1.96,6.94,False,2025
TEL,Information Technology,2025-07-23,2025-07-25,204.7354,2025-09-05,207.301,time,42,1.25,137.84,2.27,2.08,9.25,True,2025
TEL,Information Technology,2025-10-29,2025-10-31,242.8542,2025-11-20,213.0113,hard_stop,20,-12.29,-1351.72,2.44,2.29,6.58,True,2025
TDY,Information Technology,2025-01-22,2025-01-24,513.85,2025-03-07,482.94,time,42,-6.02,-661.69,5.52,5.23,5.64,True,2025
TDY,Information Technology,2025-04-23,2025-04-25,457.87,2025-06-06,500.67,time,42,9.35,1028.24,4.95,4.92,0.56,False,2025
TDY,Information Technology,2025-07-23,2025-07-25,551.2,2025-09-05,549.03,time,42,-0.39,-43.31,5.2,5.05,3.04,True,2025
TDY,Information Technology,2025-10-22,2025-10-24,542.68,2025-11-19,493.94,hard_stop,26,-8.98,-987.95,5.57,5.47,1.8,True,2025
TER,Information Technology,2025-01-29,2025-01-31,113.2065,2025-03-11,86.7157,hard_stop,39,-23.4,-2574.04,0.95,0.91,4.54,True,2025
TER,Information Technology,2025-04-28,2025-04-30,73.3802,2025-05-22,78.2896,trail_stop,22,6.69,735.94,0.75,0.62,21.74,False,2025
TER,Information Technology,2025-10-28,2025-10-30,172.4823,2025-11-20,155.6584,hard_stop,21,-9.75,-1072.94,0.85,0.79,7.45,True,2025
TSLA,Consumer Discretionary,2025-07-23,2025-07-25,308.74,2025-09-05,350.84,time,42,13.64,1499.97,0.33,0.3,10.49,True,2025
TXN,Information Technology,2025-01-23,2025-01-27,177.8386,2025-03-06,182.6162,trail_stop,38,2.69,295.51,1.3,1.23,5.51,True,2025
TXN,Information Technology,2025-04-23,2025-04-25,156.0928,2025-06-06,187.1702,time,42,19.91,2190.05,1.28,1.1,16.76,False,2025
TXN,Information Technology,2025-07-22,2025-07-24,181.3339,2025-09-04,183.4969,time,42,1.19,131.21,1.41,1.37,3.2,True,2025
TXN,Information Technology,2025-10-21,2025-10-23,166.5571,2025-11-17,153.2065,hard_stop,25,-8.02,-881.72,1.57,1.49,5.81,True,2025
TXT,Industrials,2025-01-22,2025-01-24,77.365,2025-03-04,70.1039,hard_stop,39,-9.39,-1032.4,1.34,1.25,6.81,True,2025
TXT,Industrials,2025-04-24,2025-04-28,68.7947,2025-06-09,77.0069,time,42,11.94,1313.1,1.28,1.14,12.56,False,2025
TXT,Industrials,2025-07-24,2025-07-28,79.9646,2025-09-08,82.6828,time,42,3.4,373.91,1.55,1.45,7.18,True,2025
TXT,Industrials,2025-10-23,2025-10-27,81.1936,2025-12-08,84.3721,time,42,3.91,430.63,1.55,1.46,6.43,True,2025
TMO,Health Care,2025-01-30,2025-02-03,590.4561,2025-02-11,542.772,hard_stop,8,-8.08,-888.34,6.1,5.94,2.66,True,2025
TMO,Health Care,2025-04-23,2025-04-25,424.5577,2025-06-06,400.4266,time,42,-5.68,-625.22,5.15,5.1,0.94,False,2025
TMO,Health Care,2025-07-23,2025-07-25,478.7159,2025-09-05,491.3027,time,42,2.63,289.22,5.36,5.23,2.55,True,2025
TMO,Health Care,2025-10-22,2025-10-24,573.152,2025-12-05,571.7744,time,42,-0.24,-26.44,5.79,5.5,5.32,True,2025
TJX,Consumer Discretionary,2025-02-26,2025-02-28,121.7119,2025-03-13,111.0867,hard_stop,13,-8.73,-960.28,1.23,1.17,5.31,True,2025
TJX,Consumer Discretionary,2025-05-21,2025-05-23,126.4541,2025-07-07,123.6583,time,45,-2.21,-243.2,0.92,0.91,0.79,True,2025
TJX,Consumer Discretionary,2025-08-20,2025-08-22,136.7371,2025-10-03,140.0671,time,42,2.44,267.89,1.1,1.01,8.45,True,2025
TJX,Consumer Discretionary,2025-11-19,2025-11-21,148.1545,2026-01-02,153.3428,time,42,3.5,385.21,1.28,1.22,5.02,True,2025
TKO,Communication Services,2025-02-26,2025-02-28,145.738,2025-04-11,142.3648,time,42,-2.31,-254.6,0.39,0.16,141.28,True,2025
TKO,Communication Services,2025-05-08,2025-05-12,160.5808,2025-06-23,173.5182,time,42,8.06,886.23,0.95,0.82,16.1,True,2025
TKO,Communication Services,2025-08-06,2025-08-08,159.3425,2025-09-19,199.5542,time,42,25.24,2775.96,1.17,1.09,7.47,True,2025
TTD,Communication Services,2025-02-12,2025-02-14,82.55,2025-02-20,75.73,hard_stop,6,-8.26,-908.78,0.36,0.33,8.34,True,2025
TTD,Communication Services,2025-05-08,2025-05-12,75.075,2025-06-13,67.96,hard_stop,32,-9.48,-1042.49,0.1,0.04,165.53,True,2025
TTD,Communication Services,2025-11-06,2025-11-10,44.05,2025-11-17,40.21,hard_stop,7,-8.72,-958.91,0.23,0.2,14.62,True,2025
TSCO,Consumer Discretionary,2025-07-24,2025-07-28,57.7944,2025-09-08,59.0827,time,42,2.23,245.2,0.81,0.8,0.95,True,2025
TSCO,Consumer Discretionary,2025-10-23,2025-10-27,55.3267,2025-12-08,52.6748,time,42,-4.79,-527.26,0.49,0.48,1.65,True,2025
TT,Industrials,2025-01-30,2025-02-03,352.1638,2025-03-17,348.5369,time,42,-1.03,-113.29,2.61,2.54,2.66,True,2025
TT,Industrials,2025-04-30,2025-05-02,393.189,2025-06-13,419.4196,time,42,6.67,733.84,2.67,2.2,21.5,False,2025
TT,Industrials,2025-07-30,2025-08-01,430.6667,2025-09-12,399.8056,time,42,-7.17,-788.25,3.88,3.79,2.29,True,2025
TT,Industrials,2025-10-30,2025-11-03,448.9172,2025-11-17,412.7843,hard_stop,14,-8.05,-885.38,3.88,3.78,2.69,True,2025
TDG,Industrials,2025-02-04,2025-02-06,1205.9383,2025-03-20,1273.1938,time,42,5.58,613.47,7.83,7.74,1.12,True,2025
TDG,Industrials,2025-05-06,2025-05-08,1297.2872,2025-06-20,1349.6375,time,43,4.04,443.89,9.11,8.95,1.8,False,2025
TDG,Industrials,2025-11-12,2025-11-14,1329.08,2025-12-26,1309.24,time,42,-1.49,-164.2,7.75,7.63,1.56,True,2025
TRV,Financials,2025-01-22,2025-01-24,239.3018,2025-03-07,252.6449,time,42,5.58,613.34,8.96,6.67,34.29,True,2025
TRV,Financials,2025-04-16,2025-04-21,252.1231,2025-06-02,272.0276,time,42,7.89,868.42,1.91,0.77,147.67,False,2025
TRV,Financials,2025-07-17,2025-07-21,261.99,2025-09-02,270.1942,time,43,3.13,344.46,6.51,3.61,80.1,True,2025
TRV,Financials,2025-10-16,2025-10-20,262.4027,2025-12-01,288.3055,time,42,9.87,1085.86,8.14,6.38,27.6,True,2025
TRMB,Information Technology,2025-02-19,2025-02-21,73.24,2025-03-10,66.51,hard_stop,17,-9.19,-1010.79,0.89,0.88,0.57,True,2025
TRMB,Information Technology,2025-05-07,2025-05-09,67.93,2025-06-20,71.81,time,42,5.71,628.29,0.61,0.58,4.43,False,2025
TRMB,Information Technology,2025-08-06,2025-08-08,83.19,2025-09-19,82.78,time,42,-0.49,-54.21,0.71,0.63,13.6,True,2025
TRMB,Information Technology,2025-11-05,2025-11-07,78.57,2025-12-19,80.88,time,42,2.94,323.41,0.81,0.72,12.95,True,2025
TFC,Financials,2025-01-17,2025-01-22,44.5574,2025-03-05,40.7001,time,42,-8.66,-952.28,0.91,0.88,3.78,True,2025
TFC,Financials,2025-04-17,2025-04-22,33.7893,2025-06-03,37.9034,time,42,12.18,1339.34,0.89,0.86,2.97,False,2025
TFC,Financials,2025-10-17,2025-10-21,42.6688,2025-12-02,45.5348,time,42,6.72,738.84,1.04,0.99,4.95,True,2025
TYL,Information Technology,2025-04-23,2025-04-25,530.5,2025-06-06,576.22,time,42,8.62,948.01,2.78,2.56,8.72,False,2025
TYL,Information Technology,2025-07-30,2025-08-01,581.6,2025-09-12,544.99,time,42,-6.29,-692.42,2.91,2.78,4.78,True,2025
TYL,Information Technology,2025-10-29,2025-10-31,477.45,2025-12-12,455.64,time,42,-4.57,-502.48,2.97,2.86,3.9,True,2025
TSN,Consumer Staples,2025-02-03,2025-02-05,54.6103,2025-03-19,58.7125,time,42,7.51,826.3,1.14,0.88,29.91,True,2025
TSN,Consumer Staples,2025-05-05,2025-05-07,53.9123,2025-06-18,52.945,time,42,-1.79,-197.38,0.92,0.82,12.24,False,2025
TSN,Consumer Staples,2025-08-04,2025-08-06,53.5102,2025-09-17,53.2144,time,42,-0.55,-60.8,0.91,0.78,16.17,True,2025
TSN,Consumer Staples,2025-11-10,2025-11-12,54.532,2025-12-24,57.7929,time,42,5.98,657.77,1.15,0.83,37.77,True,2025
USB,Financials,2025-01-15,2025-01-17,46.241,2025-02-28,44.4589,time,42,-3.85,-423.94,1.07,1.05,1.71,True,2025
USB,Financials,2025-04-16,2025-04-21,36.3671,2025-06-02,41.8447,time,42,15.06,1656.82,1.03,0.97,5.69,False,2025
USB,Financials,2025-07-17,2025-07-21,44.4019,2025-09-02,47.0594,time,43,5.99,658.37,1.11,1.07,4.06,True,2025
USB,Financials,2025-10-16,2025-10-20,45.0645,2025-12-01,48.4368,time,42,7.48,823.15,1.22,1.12,8.46,True,2025
UBER,Industrials,2025-02-05,2025-02-07,70.36,2025-02-25,74.95,trail_stop,18,6.52,717.59,3.64,0.6,505.63,True,2025
UBER,Industrials,2025-05-07,2025-05-09,82.85,2025-05-29,84.3,trail_stop,20,1.75,192.52,0.81,0.69,16.5,False,2025
UBER,Industrials,2025-08-06,2025-08-08,92.96,2025-09-19,98.51,time,42,5.97,656.73,0.63,0.62,1.05,True,2025
UDR,Real Estate,2025-04-30,2025-05-02,41.1597,2025-05-23,37.6669,hard_stop,21,-8.49,-933.46,0.23,0.14,64.72,False,2025
ULTA,Consumer Discretionary,2025-03-13,2025-03-17,351.74,2025-04-28,386.44,time,42,9.87,1085.18,8.46,7.14,18.42,False,2025
ULTA,Consumer Discretionary,2025-05-29,2025-06-02,465.27,2025-07-14,479.67,time,42,3.09,340.45,6.7,5.8,15.5,True,2025
ULTA,Consumer Discretionary,2025-08-28,2025-09-02,491.26,2025-10-14,541.01,time,42,10.13,1113.97,5.78,5.1,13.23,True,2025
ULTA,Consumer Discretionary,2025-12-04,2025-12-08,611.84,2026-01-20,675.62,time,43,10.42,1146.67,5.14,4.61,11.54,True,2025
UNP,Industrials,2025-01-23,2025-01-27,243.5163,2025-03-10,242.569,time,42,-0.39,-42.79,2.91,2.79,4.4,True,2025
UNP,Industrials,2025-07-24,2025-07-28,221.3637,2025-09-08,214.8736,time,42,-2.93,-322.51,3.03,2.91,4.18,True,2025
UNP,Industrials,2025-10-23,2025-10-27,215.8033,2025-12-08,234.216,time,42,8.53,938.54,3.01,2.98,1.14,True,2025
UAL,Industrials,2025-01-21,2025-01-23,108.8,2025-02-21,95.89,hard_stop,29,-11.87,-1305.24,3.26,3.03,7.56,True,2025
UAL,Industrials,2025-04-15,2025-04-17,66.95,2025-05-15,76.54,trail_stop,28,14.32,1575.65,0.91,0.74,23.79,False,2025
UAL,Industrials,2025-07-16,2025-07-18,91.61,2025-08-29,105.0,time,42,14.62,1607.79,3.87,3.81,1.47,True,2025
UAL,Industrials,2025-10-15,2025-10-17,98.38,2025-11-17,89.95,hard_stop,31,-8.57,-942.57,2.78,2.68,3.8,True,2025
UPS,Industrials,2025-01-30,2025-02-03,101.9417,2025-03-17,108.6753,time,42,6.61,726.59,2.75,2.53,8.6,True,2025
UPS,Industrials,2025-04-29,2025-05-01,87.3103,2025-06-12,94.4262,time,42,8.15,896.52,1.49,1.38,7.91,False,2025
UPS,Industrials,2025-10-28,2025-10-30,92.5487,2025-12-11,97.4552,time,42,5.3,583.17,1.74,1.3,33.94,True,2025
URI,Industrials,2025-04-23,2025-04-25,634.1449,2025-06-06,700.765,time,42,10.51,1155.6,8.86,8.81,0.53,False,2025
URI,Industrials,2025-07-23,2025-07-25,866.0766,2025-09-05,968.9998,time,42,11.88,1307.22,9.59,9.56,0.36,True,2025
UNH,Health Care,2025-01-16,2025-01-21,497.8247,2025-02-21,451.6981,hard_stop,31,-9.27,-1019.22,6.81,6.74,1.08,True,2025
UNH,Health Care,2025-10-28,2025-10-30,342.5361,2025-11-18,309.0828,hard_stop,19,-9.77,-1074.3,2.92,2.81,3.99,True,2025
UHS,Health Care,2025-02-26,2025-02-28,169.7442,2025-04-04,173.8428,trail_stop,35,2.41,265.6,4.92,4.18,17.84,True,2025
UHS,Health Care,2025-04-28,2025-04-30,171.5319,2025-06-09,177.2562,trail_stop,40,3.34,367.09,4.84,4.36,11.11,False,2025
UHS,Health Care,2025-07-28,2025-07-30,161.6415,2025-09-10,185.7269,time,42,14.9,1639.05,5.35,4.96,7.95,True,2025
UHS,Health Care,2025-10-27,2025-10-29,217.41,2025-12-08,225.9106,trail_stop,40,3.91,430.09,5.69,4.95,14.91,True,2025
VLO,Energy,2025-01-30,2025-02-03,129.2969,2025-03-05,117.7237,hard_stop,30,-8.95,-984.6,0.88,0.05,1603.12,True,2025
VLO,Energy,2025-04-24,2025-04-28,110.2209,2025-06-09,125.0602,time,42,13.46,1480.96,0.89,0.41,117.31,False,2025
VLO,Energy,2025-07-24,2025-07-28,139.3057,2025-09-08,154.6884,time,42,11.04,1214.66,2.28,1.77,29.09,True,2025
VLO,Energy,2025-10-23,2025-10-27,168.5687,2025-12-08,171.6893,time,42,1.85,203.63,3.66,3.05,19.88,True,2025
VEEV,Health Care,2025-03-05,2025-03-07,233.64,2025-04-04,213.68,hard_stop,28,-8.54,-939.74,1.74,1.58,10.05,True,2025
VEEV,Health Care,2025-05-28,2025-05-30,276.87,2025-07-11,275.89,time,42,-0.35,-38.93,1.97,1.74,12.98,True,2025
VEEV,Health Care,2025-08-27,2025-08-29,272.56,2025-10-10,286.59,time,42,5.15,566.22,1.99,1.9,4.75,True,2025
VEEV,Health Care,2025-11-20,2025-11-24,244.9,2025-12-12,223.26,hard_stop,18,-8.84,-971.99,2.04,1.95,4.55,True,2025
