ticker,sector,earn_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,return_dollar,eps_reported,eps_estimate,surprise_pct,year
KEYS,Information Technology,2024-11-19,2024-11-21,165.39,2025-01-02,160.84,time,42,-2.75,-302.62,1.65,1.57,5.01,2024
KMB,Consumer Staples,2022-01-26,2022-01-28,116.5787,2022-03-08,105.7878,hard_stop,39,-9.26,-1018.19,1.3,1.25,4.4,2022
KMB,Consumer Staples,2022-04-22,2022-04-26,123.495,2022-05-19,110.82,hard_stop,23,-10.26,-1128.99,1.35,1.23,9.57,2022
KMB,Consumer Staples,2022-07-26,2022-07-28,114.4542,2022-09-08,109.7346,time,42,-4.12,-453.59,1.34,1.32,1.73,2022
KMB,Consumer Staples,2023-01-25,2023-01-27,114.1307,2023-03-10,108.9253,time,42,-4.56,-501.7,1.54,1.51,1.95,2023
KMB,Consumer Staples,2023-04-25,2023-04-27,128.1479,2023-06-08,121.0055,time,42,-5.57,-613.09,1.67,1.32,26.81,2023
KMB,Consumer Staples,2023-07-25,2023-07-27,118.7869,2023-09-07,115.2626,time,42,-2.97,-326.37,1.65,1.48,11.53,2023
KMB,Consumer Staples,2023-10-24,2023-10-26,107.4926,2023-12-07,111.2208,time,42,3.47,381.53,1.74,1.59,9.1,2023
KMB,Consumer Staples,2024-04-23,2024-04-25,127.5639,2024-06-06,126.6579,time,42,-0.71,-78.13,2.01,1.64,22.46,2024
KMB,Consumer Staples,2024-07-23,2024-07-25,131.5272,2024-09-05,138.1036,time,42,5.0,550.0,1.96,1.71,14.61,2024
KMB,Consumer Staples,2024-10-22,2024-10-24,128.8954,2024-12-05,129.9394,time,42,0.81,89.1,1.83,1.71,7.22,2024
KIM,Real Estate,2022-02-10,2022-02-14,19.736,2022-03-28,20.2443,time,42,2.58,283.35,0.19,0.17,12.6,2022
KIM,Real Estate,2022-04-28,2022-05-02,21.0913,2022-05-09,19.3891,hard_stop,7,-8.07,-887.8,0.18,0.14,33.7,2022
KIM,Real Estate,2022-07-28,2022-08-01,18.3695,2022-09-12,18.8703,time,42,2.73,299.89,0.24,0.15,62.22,2022
KIM,Real Estate,2022-10-27,2022-10-31,17.6856,2022-12-12,18.6593,time,42,5.51,605.6,0.21,0.17,27.98,2022
KIM,Real Estate,2023-04-27,2023-05-01,16.5521,2023-06-12,16.9657,time,42,2.5,274.85,0.43,0.16,163.14,2023
KIM,Real Estate,2023-10-26,2023-10-30,15.0947,2023-12-11,18.3427,time,42,21.52,2366.93,0.17,0.15,10.11,2023
KIM,Real Estate,2024-08-01,2024-08-05,19.7641,2024-09-16,22.462,time,42,13.65,1501.57,0.17,0.16,1.58,2024
KIM,Real Estate,2024-10-31,2024-11-04,22.4246,2024-12-16,23.035,time,42,2.72,299.41,0.19,0.17,14.74,2024
KMI,Energy,2022-01-19,2022-01-21,13.6126,2022-03-04,14.9704,time,42,9.97,1097.2,0.27,0.26,3.69,2022
KMI,Energy,2022-04-20,2022-04-22,15.622,2022-06-03,16.0741,time,42,2.89,318.35,0.32,0.28,12.57,2022
KMI,Energy,2023-01-18,2023-01-20,15.6501,2023-03-03,14.907,time,42,-4.75,-522.26,0.31,0.3,2.88,2023
KMI,Energy,2023-04-19,2023-04-21,14.6959,2023-06-02,14.3819,time,42,-2.14,-235.02,0.3,0.29,3.58,2023
KKR,Financials,2022-02-08,2022-02-10,64.4878,2022-02-14,58.2989,hard_stop,4,-9.6,-1055.67,1.59,1.21,31.61,2022
KKR,Financials,2022-05-03,2022-05-05,54.0455,2022-05-09,48.1026,hard_stop,4,-11.0,-1209.57,1.1,0.98,11.96,2022
KKR,Financials,2022-11-01,2022-11-03,47.2155,2022-11-17,50.5637,trail_stop,14,7.09,780.04,0.93,0.87,7.1,2022
KKR,Financials,2023-02-07,2023-02-09,57.0667,2023-03-10,49.1061,hard_stop,29,-13.95,-1534.45,0.92,0.85,7.72,2023
KKR,Financials,2023-05-08,2023-05-10,48.374,2023-06-21,54.6256,time,42,12.92,1421.56,0.81,0.74,9.05,2023
KKR,Financials,2023-08-07,2023-08-09,59.9236,2023-09-20,62.4837,time,42,4.27,469.94,0.73,0.71,2.34,2023
KKR,Financials,2023-11-07,2023-11-09,61.5115,2023-12-21,80.5756,time,42,30.99,3409.2,0.88,0.83,6.24,2023
KKR,Financials,2024-02-06,2024-02-08,94.0229,2024-03-21,100.2298,time,42,6.6,726.16,1.0,0.91,9.5,2024
KKR,Financials,2024-05-01,2024-05-03,98.2083,2024-06-14,107.8499,time,42,9.82,1079.93,0.97,0.95,1.79,2024
KKR,Financials,2024-07-31,2024-08-02,115.4165,2024-08-05,104.9358,hard_stop,3,-9.08,-998.89,1.09,1.06,2.38,2024
KKR,Financials,2024-10-24,2024-10-28,139.8329,2024-12-09,150.9175,time,42,7.93,871.97,1.38,1.2,15.41,2024
KLAC,Information Technology,2022-01-27,2022-01-31,350.2199,2022-03-04,318.3617,hard_stop,32,-9.1,-1000.63,5.59,5.45,2.53,2022
KLAC,Information Technology,2022-04-28,2022-05-02,308.3632,2022-06-10,320.9249,trail_stop,39,4.07,448.1,5.13,4.82,6.33,2022
KLAC,Information Technology,2022-07-28,2022-08-01,366.6407,2022-08-30,335.0589,hard_stop,29,-8.61,-947.52,5.81,5.49,5.84,2022
KLAC,Information Technology,2022-10-26,2022-10-28,299.916,2022-12-09,381.0214,time,42,27.04,2974.7,7.06,6.23,13.37,2022
KLAC,Information Technology,2023-01-26,2023-01-30,382.8325,2023-03-13,354.4731,time,42,-7.41,-814.86,7.38,7.09,4.05,2023
KLAC,Information Technology,2023-04-26,2023-04-28,374.9746,2023-06-09,453.9702,time,42,21.07,2317.36,5.49,5.29,3.84,2023
KLAC,Information Technology,2023-07-27,2023-07-31,499.1674,2023-09-11,483.0761,time,42,-3.22,-354.6,5.4,4.86,11.17,2023
KLAC,Information Technology,2023-10-25,2023-10-27,448.3626,2023-12-08,523.881,time,42,16.84,1852.75,5.74,5.37,6.87,2023
KLAC,Information Technology,2024-01-25,2024-01-29,584.7159,2024-03-11,673.3445,time,42,15.16,1667.33,6.16,5.88,4.74,2024
KLAC,Information Technology,2024-04-25,2024-04-29,694.0053,2024-06-10,782.0182,time,42,12.68,1395.01,4.43,4.38,1.11,2024
KLAC,Information Technology,2024-07-24,2024-07-26,777.0666,2024-08-02,685.3366,hard_stop,7,-11.8,-1298.51,6.18,5.73,7.77,2024
KLAC,Information Technology,2024-10-30,2024-11-01,657.3289,2024-12-13,646.553,time,42,-1.64,-180.33,7.01,6.78,3.46,2024
KHC,Consumer Staples,2022-02-16,2022-02-18,30.7693,2022-04-01,32.7952,time,42,6.58,724.26,0.79,0.63,24.97,2022
KHC,Consumer Staples,2022-04-27,2022-04-29,35.6534,2022-05-18,32.0643,hard_stop,19,-10.07,-1107.35,0.6,0.53,13.25,2022
KHC,Consumer Staples,2022-07-27,2022-07-29,30.3316,2022-09-09,30.5628,time,42,0.76,83.85,0.7,0.68,2.64,2022
KHC,Consumer Staples,2022-10-26,2022-10-28,31.9166,2022-12-09,33.8273,time,42,5.99,658.5,0.63,0.56,12.44,2022
KHC,Consumer Staples,2023-02-15,2023-02-17,33.6748,2023-03-31,33.0971,time,42,-1.72,-188.71,0.85,0.78,8.76,2023
KHC,Consumer Staples,2023-05-03,2023-05-05,34.8603,2023-06-07,31.9569,hard_stop,33,-8.33,-916.13,0.68,0.6,14.05,2023
KHC,Consumer Staples,2023-08-02,2023-08-04,30.7634,2023-09-15,29.2777,time,42,-4.83,-531.24,0.79,0.76,4.56,2023
KHC,Consumer Staples,2023-11-01,2023-11-03,29.4965,2023-12-15,32.3955,time,42,9.83,1081.08,0.72,0.66,9.55,2023
KHC,Consumer Staples,2024-02-14,2024-02-16,30.908,2024-04-01,33.1871,time,45,7.37,811.1,0.78,0.77,1.36,2024
KHC,Consumer Staples,2024-07-31,2024-08-02,32.442,2024-09-13,32.6127,time,42,0.53,57.86,0.78,0.74,5.75,2024
KR,Consumer Staples,2022-03-03,2022-03-07,53.2976,2022-04-18,52.7321,time,42,-1.06,-116.7,0.91,0.74,23.19,2022
KR,Consumer Staples,2022-06-16,2022-06-21,42.1883,2022-08-02,42.8291,time,42,1.52,167.1,1.45,1.28,13.32,2022
KR,Consumer Staples,2022-09-09,2022-09-13,46.2794,2022-09-21,41.6763,hard_stop,8,-9.95,-1094.09,0.9,0.83,8.84,2022
KR,Consumer Staples,2022-12-01,2022-12-05,43.7035,2023-01-17,42.75,time,43,-2.18,-239.99,0.88,0.82,7.32,2022
KR,Consumer Staples,2023-03-02,2023-03-06,42.5521,2023-04-17,44.5168,time,42,4.62,507.88,0.99,0.9,9.51,2023
KR,Consumer Staples,2023-06-15,2023-06-20,43.2652,2023-08-01,45.4368,time,42,5.02,552.14,1.51,1.45,3.97,2023
KR,Consumer Staples,2023-09-08,2023-09-12,42.9767,2023-10-24,41.0652,time,42,-4.45,-489.26,0.96,0.91,5.11,2023
KR,Consumer Staples,2023-11-30,2023-12-04,42.2275,2024-01-16,43.9905,time,43,4.18,459.26,0.95,0.92,3.62,2023
KR,Consumer Staples,2024-03-07,2024-03-11,53.2965,2024-04-22,54.3077,time,42,1.9,208.7,1.34,1.13,18.3,2024
KR,Consumer Staples,2024-06-20,2024-06-24,48.0926,2024-08-05,51.6888,time,42,7.48,822.53,1.43,1.37,4.74,2024
KR,Consumer Staples,2024-09-12,2024-09-16,54.0307,2024-10-28,55.1017,time,42,1.98,218.04,0.93,0.91,1.69,2024
LHX,Industrials,2022-01-31,2022-02-02,191.9056,2022-03-11,230.3533,trail_stop,37,20.03,2203.82,3.3,3.27,0.99,2022
LHX,Industrials,2022-04-28,2022-05-02,212.3213,2022-06-13,215.9211,time,42,1.7,186.5,3.12,3.05,2.33,2022
LHX,Industrials,2022-07-28,2022-08-01,222.6417,2022-09-12,218.3815,time,42,-1.91,-210.48,3.23,3.18,1.54,2022
LHX,Industrials,2023-07-26,2023-07-28,181.0153,2023-09-05,164.2385,hard_stop,39,-9.27,-1019.49,2.97,2.95,0.8,2023
LHX,Industrials,2023-10-26,2023-10-30,165.01,2023-12-11,192.6675,time,42,16.76,1843.73,3.19,3.03,5.24,2023
LHX,Industrials,2024-01-25,2024-01-29,201.5118,2024-03-11,206.7541,time,42,2.6,286.16,3.35,3.31,1.21,2024
LHX,Industrials,2024-04-25,2024-04-29,207.2455,2024-06-10,214.4122,time,42,3.46,380.39,3.06,2.91,5.21,2024
LHX,Industrials,2024-07-25,2024-07-29,222.3333,2024-09-09,223.1269,time,42,0.36,39.26,3.24,3.18,1.75,2024
LHX,Industrials,2024-10-24,2024-10-28,246.3768,2024-12-09,224.6588,time,42,-8.81,-969.64,3.34,3.26,2.3,2024
LH,Health Care,2022-02-10,2022-02-14,225.2724,2022-03-28,226.2875,time,42,0.45,49.57,6.77,6.0,12.87,2022
LH,Health Care,2022-04-28,2022-05-02,196.2354,2022-06-13,177.7267,time,42,-9.43,-1037.51,6.11,6.0,1.81,2022
LH,Health Care,2022-07-28,2022-08-01,214.1801,2022-08-23,196.6476,hard_stop,22,-8.19,-900.45,4.96,4.68,5.9,2022
LH,Health Care,2023-10-26,2023-10-30,193.2651,2023-12-11,210.4754,time,42,8.91,979.55,3.38,3.33,1.54,2023
LH,Health Care,2024-02-15,2024-02-20,209.638,2024-04-02,207.0659,time,42,-1.23,-134.96,3.3,3.26,1.27,2024
LH,Health Care,2024-04-25,2024-04-29,194.4144,2024-06-10,192.1071,time,42,-1.19,-130.54,3.68,3.48,5.65,2024
LH,Health Care,2024-08-01,2024-08-05,227.485,2024-09-16,222.0594,time,42,-2.39,-262.35,3.94,3.77,4.49,2024
LH,Health Care,2024-10-24,2024-10-28,226.4759,2024-12-09,232.8264,time,42,2.8,308.44,3.5,3.49,0.23,2024
LRCX,Information Technology,2022-07-27,2022-07-29,45.9108,2022-08-09,45.0933,trail_stop,11,-1.78,-195.88,0.88,0.73,20.45,2022
LRCX,Information Technology,2022-10-19,2022-10-21,34.2325,2022-11-16,43.9158,trail_stop,26,28.29,3111.56,1.04,0.95,9.19,2022
LRCX,Information Technology,2023-01-25,2023-01-27,47.2361,2023-02-16,48.5274,trail_stop,20,2.73,300.7,1.08,0.99,8.27,2023
LRCX,Information Technology,2023-04-19,2023-04-21,50.9243,2023-06-02,59.6172,time,42,17.07,1877.72,0.7,0.65,7.12,2023
LRCX,Information Technology,2023-07-26,2023-07-28,69.1939,2023-08-11,63.5126,hard_stop,14,-8.21,-903.18,0.6,0.51,16.53,2023
LRCX,Information Technology,2023-10-18,2023-10-20,58.988,2023-12-01,70.5551,time,42,19.61,2157.0,0.69,0.61,11.83,2023
LRCX,Information Technology,2024-01-24,2024-01-26,83.5746,2024-03-08,93.7299,time,42,12.15,1336.63,0.75,0.71,5.69,2024
LRCX,Information Technology,2024-04-24,2024-04-26,88.2122,2024-06-07,94.5277,time,42,7.16,787.53,0.78,0.73,6.78,2024
LRCX,Information Technology,2024-07-31,2024-08-02,78.6974,2024-08-26,80.5576,trail_stop,24,2.36,260.01,0.81,0.76,7.29,2024
LRCX,Information Technology,2024-10-23,2024-10-25,76.4404,2024-11-15,69.119,hard_stop,21,-9.58,-1053.57,0.86,0.81,6.51,2024
LVS,Consumer Discretionary,2022-01-26,2022-01-28,39.9754,2022-02-24,41.1559,trail_stop,27,2.95,324.83,-0.22,-0.23,6.08,2022
LVS,Consumer Discretionary,2023-04-19,2023-04-21,57.9847,2023-05-23,52.6111,hard_stop,32,-9.27,-1019.38,0.28,0.2,37.3,2023
LVS,Consumer Discretionary,2023-07-19,2023-07-21,53.4422,2023-09-01,52.0542,time,42,-2.6,-285.69,0.46,0.43,6.66,2023
LVS,Consumer Discretionary,2024-04-17,2024-04-19,44.2317,2024-05-31,43.2028,time,42,-2.33,-255.88,0.75,0.62,21.79,2024
LDOS,Industrials,2022-05-03,2022-05-05,99.6911,2022-06-16,91.0671,time,42,-8.65,-951.58,1.58,1.5,5.12,2022
LDOS,Industrials,2022-08-02,2022-08-04,95.2786,2022-09-15,88.5842,time,42,-7.03,-772.87,1.59,1.56,1.99,2022
LDOS,Industrials,2022-11-01,2022-11-03,99.2162,2022-12-15,101.2745,time,42,2.07,228.2,1.59,1.57,1.42,2022
LDOS,Industrials,2023-02-14,2023-02-16,93.6847,2023-03-30,88.4506,time,42,-5.59,-614.56,1.83,1.61,13.42,2023
LDOS,Industrials,2023-08-01,2023-08-03,95.7382,2023-09-14,92.6168,time,42,-3.26,-358.63,1.8,1.57,14.57,2023
LDOS,Industrials,2023-10-31,2023-11-02,98.5751,2023-12-14,106.1848,time,42,7.72,849.16,2.03,1.67,21.82,2023
LDOS,Industrials,2024-02-13,2024-02-15,119.5495,2024-03-28,128.4496,time,42,7.44,818.92,1.99,1.75,13.96,2024
LDOS,Industrials,2024-04-30,2024-05-02,139.4436,2024-06-13,141.2465,time,42,1.29,142.22,2.29,1.7,34.97,2024
LDOS,Industrials,2024-07-30,2024-08-01,142.6809,2024-09-12,151.3854,time,42,6.1,671.07,2.63,2.27,15.85,2024
LDOS,Industrials,2024-10-29,2024-10-31,182.1431,2024-11-14,165.4199,hard_stop,14,-9.18,-1009.95,2.93,2.02,45.29,2024
LEN,Consumer Discretionary,2022-03-16,2022-03-18,79.1044,2022-04-05,71.3677,hard_stop,18,-9.78,-1075.84,2.7,2.58,4.83,2022
LEN,Consumer Discretionary,2022-06-21,2022-06-23,61.8966,2022-08-04,78.033,time,42,26.07,2867.7,4.69,3.95,18.63,2022
LEN,Consumer Discretionary,2022-09-21,2022-09-23,69.5353,2022-11-04,73.0931,time,42,5.12,562.83,5.18,4.86,6.48,2022
LEN,Consumer Discretionary,2022-12-14,2022-12-16,85.9012,2023-01-27,92.7252,time,42,7.94,873.84,5.02,4.9,2.43,2022
LEN,Consumer Discretionary,2023-03-14,2023-03-16,92.1906,2023-04-27,103.2915,time,42,12.04,1324.53,2.06,1.55,32.89,2023
LEN,Consumer Discretionary,2023-06-14,2023-06-16,111.6787,2023-07-28,118.5186,time,42,6.12,673.71,2.94,2.32,26.91,2023
LEN,Consumer Discretionary,2023-09-13,2023-09-15,102.1757,2023-10-27,96.5877,time,42,-5.47,-601.59,3.91,3.53,10.71,2023
LEN,Consumer Discretionary,2023-12-14,2023-12-18,138.8559,2024-01-29,139.6406,time,42,0.57,62.16,5.17,4.6,12.4,2023
LEN,Consumer Discretionary,2024-03-13,2024-03-15,141.9653,2024-04-10,146.0452,trail_stop,26,2.87,316.13,2.61,2.22,17.57,2024
LEN,Consumer Discretionary,2024-06-17,2024-06-20,138.1357,2024-08-01,165.6628,time,42,19.93,2192.03,3.38,3.23,4.74,2024
LEN,Consumer Discretionary,2024-09-19,2024-09-23,173.7561,2024-11-04,162.7184,time,42,-6.35,-698.76,3.9,3.62,7.73,2024
LII,Industrials,2022-02-01,2022-02-03,255.9722,2022-03-17,257.8436,time,42,0.73,80.42,2.35,1.99,18.07,2022
LII,Industrials,2022-04-25,2022-04-27,213.8822,2022-05-18,193.083,hard_stop,21,-9.72,-1069.71,2.36,2.08,13.24,2022
LII,Industrials,2022-07-28,2022-08-01,228.9405,2022-08-23,235.9356,trail_stop,22,3.06,336.09,5.0,4.75,5.24,2022
LII,Industrials,2023-01-31,2023-02-02,261.203,2023-03-10,237.1224,hard_stop,36,-9.22,-1014.1,2.63,2.55,3.09,2023
LII,Industrials,2023-04-27,2023-05-01,272.8033,2023-06-12,296.1826,time,42,8.57,942.7,2.83,2.47,14.59,2023
LII,Industrials,2023-07-27,2023-07-31,355.4685,2023-09-11,383.1016,time,42,7.77,855.11,6.15,5.17,18.88,2023
LII,Industrials,2023-10-26,2023-10-30,354.804,2023-12-11,419.2357,time,42,18.16,1997.58,5.37,4.71,13.99,2023
LII,Industrials,2024-01-31,2024-02-02,412.8895,2024-03-15,462.4143,time,42,11.99,1319.42,3.63,3.43,5.71,2024
LII,Industrials,2024-04-24,2024-04-26,470.0748,2024-06-07,487.9624,time,42,3.81,418.58,3.47,3.16,9.94,2024
LII,Industrials,2024-07-24,2024-07-26,546.6811,2024-09-06,545.6285,time,42,-0.19,-21.18,6.83,6.57,3.97,2024
LII,Industrials,2024-10-23,2024-10-25,613.1148,2024-12-06,651.676,time,42,6.29,691.83,6.68,5.99,11.55,2024
LLY,Health Care,2022-04-28,2022-05-02,280.7782,2022-06-10,287.3157,trail_stop,39,2.33,256.12,2.62,2.29,14.43,2022
LLY,Health Care,2022-11-01,2022-11-03,343.6217,2022-12-15,350.3709,time,42,1.96,216.06,1.98,1.94,2.07,2022
LLY,Health Care,2023-02-02,2023-02-06,332.8237,2023-02-28,303.8672,hard_stop,22,-8.7,-957.03,2.09,1.83,14.11,2023
LLY,Health Care,2023-08-08,2023-08-10,512.432,2023-09-21,539.6843,time,42,5.32,585.0,2.11,1.99,5.92,2023
LLY,Health Care,2023-11-02,2023-11-06,560.2561,2023-12-18,569.8026,time,42,1.7,187.43,0.1,-0.12,181.53,2023
LLY,Health Care,2024-02-06,2024-02-08,715.8111,2024-03-21,758.3577,time,42,5.94,653.82,2.49,2.37,5.14,2024
LLY,Health Care,2024-04-30,2024-05-02,765.3283,2024-06-13,871.1629,time,42,13.83,1521.15,2.58,2.49,3.67,2024
LLY,Health Care,2024-08-08,2024-08-12,891.7553,2024-09-23,907.1339,time,42,1.72,189.7,3.92,2.77,41.68,2024
LIN,Materials,2022-02-10,2022-02-14,277.6716,2022-03-28,305.7148,time,42,10.1,1110.94,2.77,2.67,3.72,2022
LIN,Materials,2022-04-28,2022-05-02,298.0586,2022-06-13,286.5717,time,42,-3.85,-423.93,2.93,2.77,5.91,2022
LIN,Materials,2022-07-28,2022-08-01,285.7158,2022-09-12,281.2491,time,42,-1.56,-171.96,3.1,2.96,4.64,2022
LIN,Materials,2022-10-27,2022-10-31,287.1413,2022-12-12,322.0384,time,42,12.15,1336.86,3.1,2.93,5.71,2022
LIN,Materials,2023-02-07,2023-02-09,322.2013,2023-03-23,328.3239,time,42,1.9,209.03,3.16,2.89,9.37,2023
LIN,Materials,2023-04-27,2023-05-01,356.6711,2023-06-12,349.476,time,42,-2.02,-221.9,3.42,3.14,9.07,2023
LIN,Materials,2023-07-27,2023-07-31,375.068,2023-09-11,377.1116,time,42,0.54,59.94,3.57,3.49,2.37,2023
LIN,Materials,2023-10-26,2023-10-30,364.249,2023-12-11,396.63,time,42,8.89,977.88,3.63,3.57,1.62,2023
LIN,Materials,2024-02-06,2024-02-08,407.3755,2024-03-21,454.3784,time,42,11.54,1269.18,3.59,3.5,2.67,2024
LIN,Materials,2024-05-02,2024-05-06,416.0637,2024-06-17,430.7433,time,42,3.53,388.1,3.75,3.67,2.15,2024
LIN,Materials,2024-08-02,2024-08-06,434.1061,2024-09-17,462.433,time,42,6.53,717.79,3.85,3.79,1.69,2024
LYV,Communication Services,2022-05-05,2022-05-09,91.82,2022-05-11,84.13,hard_stop,2,-8.38,-921.26,-0.39,-0.77,49.04,2022
LYV,Communication Services,2022-08-04,2022-08-08,96.97,2022-09-06,88.93,hard_stop,29,-8.29,-912.03,0.66,0.52,28.09,2022
LYV,Communication Services,2022-11-03,2022-11-07,71.13,2022-12-19,68.39,time,42,-3.85,-423.73,1.39,1.05,33.0,2022
LYV,Communication Services,2023-05-04,2023-05-08,77.16,2023-06-20,89.13,time,43,15.51,1706.45,0.14,-0.47,128.69,2023
LYV,Communication Services,2023-07-27,2023-07-31,91.39,2023-08-21,83.96,hard_stop,21,-8.13,-894.3,0.95,0.68,38.44,2023
LYV,Communication Services,2023-11-02,2023-11-06,85.45,2023-12-18,93.27,time,42,9.15,1006.67,2.19,1.15,90.53,2023
LYV,Communication Services,2024-05-02,2024-05-06,95.5,2024-06-17,90.43,time,42,-5.31,-583.98,0.6,-0.14,541.21,2024
LYV,Communication Services,2024-07-30,2024-08-01,97.0,2024-08-05,88.06,hard_stop,4,-9.22,-1013.81,1.53,1.08,41.87,2024
LYV,Communication Services,2024-11-11,2024-11-13,129.45,2024-12-26,133.35,time,43,3.01,331.4,1.89,1.67,13.07,2024
LMT,Industrials,2022-01-25,2022-01-27,347.8453,2022-03-10,399.6835,time,42,14.9,1639.29,7.24,7.14,1.38,2022
LMT,Industrials,2022-04-19,2022-04-21,409.2537,2022-06-02,399.2413,time,42,-2.45,-269.12,6.44,6.17,4.36,2022
LMT,Industrials,2022-10-18,2022-10-20,400.5309,2022-12-01,443.4303,time,42,10.71,1178.17,6.87,6.72,2.2,2022
LMT,Industrials,2023-01-24,2023-01-26,417.4492,2023-03-09,438.9894,time,42,5.16,567.6,7.4,7.36,0.54,2023
LMT,Industrials,2023-04-18,2023-04-20,457.4218,2023-05-03,417.9741,hard_stop,13,-8.62,-948.63,6.61,6.04,9.4,2023
LMT,Industrials,2023-07-18,2023-07-20,420.3834,2023-08-31,419.188,time,42,-0.28,-31.28,6.73,6.45,4.4,2023
LMT,Industrials,2023-10-17,2023-10-19,414.8031,2023-11-30,421.6302,time,42,1.65,181.05,6.77,6.64,1.92,2023
LMT,Industrials,2024-01-23,2024-01-25,404.8976,2024-03-07,407.8588,time,42,0.73,80.45,7.9,7.25,8.92,2024
LMT,Industrials,2024-04-23,2024-04-25,434.3798,2024-06-06,447.4977,time,42,3.02,332.19,6.39,5.85,9.29,2024
LMT,Industrials,2024-07-23,2024-07-25,491.7871,2024-09-05,545.9891,time,42,11.02,1212.36,7.11,6.45,10.28,2024
LMT,Industrials,2024-10-22,2024-10-24,548.0439,2024-11-25,501.1454,hard_stop,32,-8.56,-941.32,6.84,6.44,6.17,2024
LOW,Consumer Discretionary,2022-02-23,2022-02-25,197.0508,2022-04-08,190.0524,time,42,-3.55,-390.68,1.78,1.69,5.23,2022
LOW,Consumer Discretionary,2022-05-18,2022-05-20,174.4502,2022-06-16,158.4576,hard_stop,27,-9.17,-1008.42,3.51,3.23,8.67,2022
LOW,Consumer Discretionary,2022-08-17,2022-08-19,200.1148,2022-08-30,183.1398,hard_stop,11,-8.48,-933.09,4.67,4.59,1.73,2022
LOW,Consumer Discretionary,2022-11-16,2022-11-18,197.7674,2022-12-30,186.022,time,42,-5.94,-653.29,3.27,3.09,5.74,2022
LOW,Consumer Discretionary,2023-03-01,2023-03-03,183.7321,2023-04-14,189.7383,time,42,3.27,359.59,2.28,2.21,2.94,2023
LOW,Consumer Discretionary,2023-05-23,2023-05-25,191.4604,2023-07-06,208.8333,time,42,9.07,998.13,3.67,3.45,6.51,2023
LOW,Consumer Discretionary,2023-08-22,2023-08-24,214.9083,2023-09-26,197.6144,hard_stop,33,-8.05,-885.18,4.56,4.48,1.79,2023
LOW,Consumer Discretionary,2023-11-21,2023-11-24,188.7286,2024-01-05,202.5592,time,42,7.33,806.11,3.06,3.03,0.94,2023
LOW,Consumer Discretionary,2024-02-27,2024-02-29,228.9256,2024-04-11,225.544,time,42,-1.48,-162.49,1.77,1.68,5.25,2024
LOW,Consumer Discretionary,2024-05-21,2024-05-23,213.4544,2024-07-05,205.8792,time,43,-3.55,-390.38,3.06,2.95,3.64,2024
LOW,Consumer Discretionary,2024-08-20,2024-08-22,235.0331,2024-10-03,261.351,time,42,11.2,1231.73,4.1,4.0,2.58,2024
LOW,Consumer Discretionary,2024-11-19,2024-11-21,256.4861,2025-01-02,239.896,time,42,-6.47,-711.5,2.99,2.8,6.6,2024
LULU,Consumer Discretionary,2022-03-29,2022-03-31,374.95,2022-05-05,343.6,hard_stop,35,-8.36,-919.72,3.37,3.27,3.13,2022
LULU,Consumer Discretionary,2022-06-02,2022-06-06,305.0,2022-06-13,278.58,hard_stop,7,-8.66,-952.85,1.48,1.43,3.35,2022
LULU,Consumer Discretionary,2022-09-01,2022-09-06,313.9,2022-09-21,318.12,trail_stop,15,1.34,147.88,2.2,1.86,18.5,2022
LULU,Consumer Discretionary,2022-12-08,2022-12-12,325.24,2023-01-09,298.66,hard_stop,28,-8.17,-898.97,2.0,1.96,2.22,2022
LULU,Consumer Discretionary,2023-03-28,2023-03-30,365.0,2023-05-11,377.32,time,42,3.38,371.29,4.4,4.26,3.25,2023
LULU,Consumer Discretionary,2023-06-01,2023-06-05,363.0,2023-07-17,383.69,time,42,5.7,626.97,2.28,1.98,15.38,2023
LULU,Consumer Discretionary,2023-08-31,2023-09-05,400.0,2023-10-05,360.36,hard_stop,30,-9.91,-1090.1,2.68,2.54,5.5,2023
LULU,Consumer Discretionary,2023-12-07,2023-12-11,493.95,2024-01-22,481.89,time,42,-2.44,-268.57,2.53,2.28,10.82,2023
LULU,Consumer Discretionary,2024-03-21,2024-03-25,405.09,2024-04-04,357.56,hard_stop,10,-11.73,-1290.65,5.29,5.01,5.59,2024
LULU,Consumer Discretionary,2024-06-05,2024-06-07,321.19,2024-07-08,294.03,hard_stop,31,-8.46,-930.17,2.54,2.4,5.8,2024
LULU,Consumer Discretionary,2024-08-29,2024-09-03,258.26,2024-10-15,287.48,time,42,11.31,1244.56,3.15,2.94,7.31,2024
LULU,Consumer Discretionary,2024-12-05,2024-12-09,398.68,2025-01-14,388.74,data_end,36,-2.49,-274.26,2.87,2.72,5.48,2024
LITE,Information Technology,2022-02-03,2022-02-07,90.39,2022-03-04,93.33,trail_stop,25,3.25,357.78,1.6,1.58,1.53,2022
LITE,Information Technology,2022-05-04,2022-05-06,87.8,2022-06-13,79.34,hard_stop,38,-9.64,-1059.91,1.19,1.12,6.52,2022
LITE,Information Technology,2022-08-16,2022-08-18,89.22,2022-09-01,80.17,hard_stop,14,-10.14,-1115.78,1.47,1.33,10.63,2022
LITE,Information Technology,2022-11-08,2022-11-10,56.59,2022-12-07,51.7,hard_stop,27,-8.64,-950.52,1.69,1.56,8.23,2022
